,created_at,total_accounts,last_hour,last_day,last_week,hourly_increment,daily_increment
389,2022-01-17 21:00:00+00:00,4876888,252,5914,22691,252,5914
390,2022-01-17 22:00:00+00:00,4877106,218,5940,22810,218,5940
391,2022-01-17 23:00:00+00:00,4877349,243,5975,22973,243,5975
392,2022-01-18 00:00:00+00:00,4877556,207,5986,23124,207,5986
393,2022-01-18 01:00:00+00:00,4877749,193,6042,23263,193,6042
394,2022-01-18 02:00:00+00:00,4878033,284,6176,23500,284,6176
395,2022-01-18 03:00:00+00:00,4878298,265,6180,23723,265,6180
396,2022-01-18 04:00:00+00:00,4878598,300,6302,23940,300,6302
397,2022-01-18 05:00:00+00:00,4878928,330,6343,24197,330,6343
398,2022-01-18 06:00:00+00:00,4879197,269,6318,24388,269,6318
399,2022-01-18 07:00:00+00:00,4879475,278,6328,24583,278,6328
400,2022-01-18 08:00:00+00:00,4879747,272,6353,24752,272,6353
401,2022-01-18 09:00:00+00:00,4879997,250,6135,24920,250,6135
402,2022-01-18 10:00:00+00:00,4880322,325,6100,25184,325,6100
403,2022-01-18 11:00:00+00:00,4880681,359,6117,25445,359,6117
404,2022-01-18 12:00:00+00:00,4881034,353,6107,25713,353,6107
405,2022-01-18 13:00:00+00:00,4881300,266,6145,25912,266,6145
406,2022-01-18 14:00:00+00:00,4881525,225,6209,26065,225,6209
407,2022-01-18 15:00:00+00:00,4881758,233,6255,26223,233,6255
408,2022-01-18 16:00:00+00:00,4880840,,5106,25220,-918,5106
409,2022-01-18 17:00:00+00:00,4881057,217,5095,25351,217,5095
410,2022-01-18 18:00:00+00:00,4881232,175,5030,25461,175,5030
411,2022-01-18 19:00:00+00:00,4881413,181,5020,25573,181,5020
412,2022-01-18 20:00:00+00:00,4881561,148,4925,25653,148,4925
413,2022-01-18 21:00:00+00:00,4881754,193,4866,25772,193,4866
414,2022-01-18 22:00:00+00:00,4881896,142,4790,25848,142,4790
415,2022-01-18 23:00:00+00:00,4882042,146,4693,25902,146,4693
416,2022-01-19 00:00:00+00:00,4882168,126,4612,25966,126,4612
417,2022-01-19 01:00:00+00:00,4882295,127,4546,26047,127,4546
418,2022-01-19 02:00:00+00:00,4882446,151,4413,26152,151,4413
419,2022-01-19 03:00:00+00:00,4882591,145,4293,26225,145,4293
420,2022-01-19 04:00:00+00:00,4882731,140,4133,26299,140,4133
421,2022-01-19 05:00:00+00:00,4882908,177,3980,26406,177,3980
422,2022-01-19 06:00:00+00:00,4883100,192,3903,26518,192,3903
423,2022-01-19 07:00:00+00:00,4883322,222,3847,26662,222,3847
424,2022-01-19 08:00:00+00:00,4883537,215,3790,26795,215,3790
425,2022-01-19 09:00:00+00:00,4883771,234,3774,26938,234,3774
426,2022-01-19 10:00:00+00:00,4883978,207,3656,27054,207,3656
427,2022-01-19 11:00:00+00:00,4884195,217,3514,27179,217,3514
428,2022-01-19 12:00:00+00:00,4884361,166,3327,27267,166,3327
429,2022-01-19 13:00:00+00:00,4884537,176,3237,27384,176,3237
430,2022-01-19 14:00:00+00:00,4884648,111,3123,27425,111,3123
431,2022-01-19 15:00:00+00:00,4884867,219,3109,27558,219,3109
432,2022-01-19 16:00:00+00:00,4885090,223,4250,27703,223,4250
433,2022-01-19 17:00:00+00:00,4885235,145,4178,27787,145,4178
434,2022-01-19 18:00:00+00:00,4885408,173,4176,27886,173,4176
435,2022-01-19 19:00:00+00:00,4885485,77,4072,27888,77,4072
436,2022-01-19 20:00:00+00:00,4885548,63,3987,27877,63,3987
437,2022-01-19 21:00:00+00:00,4885614,66,3860,27884,66,3860
438,2022-01-19 22:00:00+00:00,4885680,66,3784,27903,66,3784
439,2022-01-19 23:00:00+00:00,4885734,54,3692,27906,54,3692
440,2022-01-20 00:00:00+00:00,4885774,40,3606,27898,40,3606
441,2022-01-20 01:00:00+00:00,4885811,37,3516,27876,37,3516
442,2022-01-20 02:00:00+00:00,4885844,33,3398,27871,33,3398
443,2022-01-20 03:00:00+00:00,4885899,55,3308,27853,55,3308
444,2022-01-20 04:00:00+00:00,4885958,59,3227,27853,59,3227
445,2022-01-20 05:00:00+00:00,4886014,56,3106,27839,56,3106
446,2022-01-20 06:00:00+00:00,4886101,87,3001,27862,87,3001
447,2022-01-20 07:00:00+00:00,4886184,83,2862,27870,83,2862
448,2022-01-20 08:00:00+00:00,4886247,63,2710,27835,63,2710
449,2022-01-20 09:00:00+00:00,4886354,107,2583,27840,107,2583
450,2022-01-20 10:00:00+00:00,4886455,101,2477,27832,101,2477
451,2022-01-20 11:00:00+00:00,4886524,69,2329,27819,69,2329
452,2022-01-20 12:00:00+00:00,4886590,66,2229,27818,66,2229
453,2022-01-20 13:00:00+00:00,4886657,67,2120,27806,67,2120
454,2022-01-20 14:00:00+00:00,4886735,78,2087,27799,78,2087
455,2022-01-20 15:00:00+00:00,4886820,85,1953,27809,85,1953
456,2022-01-20 16:00:00+00:00,4886890,70,1800,27836,70,1800
457,2022-01-20 17:00:00+00:00,4886962,72,1727,27810,72,1727
458,2022-01-20 18:00:00+00:00,4887051,89,1643,27825,89,1643
459,2022-01-20 19:00:00+00:00,4887146,95,1661,27854,95,1661
460,2022-01-20 20:00:00+00:00,4887210,64,1662,27871,64,1662
461,2022-01-20 21:00:00+00:00,4887269,59,1655,27863,59,1655
462,2022-01-20 22:00:00+00:00,4887350,81,1670,27903,81,1670
463,2022-01-20 23:00:00+00:00,4887402,52,1668,27920,52,1668
464,2022-01-21 00:00:00+00:00,4887469,67,1695,27948,67,1695
465,2022-01-21 01:00:00+00:00,4887546,77,1735,27982,77,1735
466,2022-01-21 02:00:00+00:00,4887598,52,1754,27999,52,1754
467,2022-01-21 03:00:00+00:00,4887662,64,1763,28014,64,1763
468,2022-01-21 04:00:00+00:00,4887743,81,1785,28046,81,1785
469,2022-01-21 05:00:00+00:00,4887829,86,1815,28080,86,1815
470,2022-01-21 06:00:00+00:00,4887899,70,1798,28092,70,1798
471,2022-01-21 07:00:00+00:00,4887972,73,1788,28107,73,1788
472,2022-01-21 08:00:00+00:00,4888037,65,1790,28098,65,1790
473,2022-01-21 09:00:00+00:00,4888135,98,1781,28162,98,1781
474,2022-01-21 10:00:00+00:00,4888218,83,1763,28195,83,1763
475,2022-01-21 11:00:00+00:00,4888310,92,1786,28196,92,1786
476,2022-01-21 12:00:00+00:00,4888380,70,1790,28201,70,1790
477,2022-01-21 13:00:00+00:00,4888442,62,1785,28200,62,1785
478,2022-01-21 14:00:00+00:00,4888512,70,1777,28212,70,1777
479,2022-01-21 15:00:00+00:00,4888599,87,1779,28218,87,1779
480,2022-01-21 16:00:00+00:00,4888698,99,1808,28233,99,1808
481,2022-01-21 17:00:00+00:00,4888759,61,1797,28178,61,1797
482,2022-01-21 18:00:00+00:00,4888849,90,1798,28200,90,1798
483,2022-01-21 19:00:00+00:00,4888909,60,1763,28177,60,1763
484,2022-01-21 20:00:00+00:00,4888977,68,1767,28129,68,1767
485,2022-01-21 21:00:00+00:00,4889036,59,1767,28086,59,1767
486,2022-01-21 22:00:00+00:00,4889095,59,1745,28066,59,1745
487,2022-01-21 23:00:00+00:00,4889157,62,1755,27986,62,1755
488,2022-01-22 00:00:00+00:00,4889209,52,1740,27919,52,1740
489,2022-01-22 01:00:00+00:00,4889246,37,1700,27873,37,1700
490,2022-01-22 02:00:00+00:00,4889281,35,1683,27814,35,1683
491,2022-01-22 03:00:00+00:00,4889338,57,1676,27752,57,1676
492,2022-01-22 04:00:00+00:00,4889407,69,1664,27673,69,1664
493,2022-01-22 05:00:00+00:00,4889474,67,1645,27568,67,1645
494,2022-01-22 06:00:00+00:00,4889544,70,1645,27390,70,1645
495,2022-01-22 07:00:00+00:00,4889610,66,1638,27298,66,1638
496,2022-01-22 08:00:00+00:00,4889685,75,1648,27186,75,1648
497,2022-01-22 09:00:00+00:00,4889769,84,1634,27044,84,1634
498,2022-01-22 10:00:00+00:00,4889857,88,1639,26907,88,1639
499,2022-01-22 11:00:00+00:00,4889942,85,1632,26821,85,1632
500,2022-01-22 12:00:00+00:00,4890009,67,1629,26643,67,1629
501,2022-01-22 13:00:00+00:00,4890078,69,1636,26482,69,1636
502,2022-01-22 14:00:00+00:00,4890130,52,1618,26346,52,1618
503,2022-01-22 15:00:00+00:00,4890099,,1500,26009,-31,1500
504,2022-01-22 16:00:00+00:00,4890174,75,1476,25891,75,1476
505,2022-01-22 17:00:00+00:00,4890252,78,1493,25781,78,1493
506,2022-01-22 18:00:00+00:00,4890313,61,1464,25581,61,1464
507,2022-01-22 19:00:00+00:00,4890367,54,1458,25393,54,1458
508,2022-01-22 20:00:00+00:00,4890434,67,1457,25243,67,1457
509,2022-01-22 21:00:00+00:00,4890486,52,1450,25094,52,1450
510,2022-01-22 22:00:00+00:00,4890533,47,1438,24897,47,1438
511,2022-01-22 23:00:00+00:00,4890585,52,1428,24783,52,1428
512,2022-01-23 00:00:00+00:00,4890631,46,1422,24594,46,1422
513,2022-01-23 01:00:00+00:00,4890677,46,1431,24432,46,1431
514,2022-01-23 02:00:00+00:00,4890732,55,1451,24273,55,1451
515,2022-01-23 03:00:00+00:00,4890783,51,1445,24205,51,1445
516,2022-01-23 04:00:00+00:00,4890872,89,1465,24101,89,1465
517,2022-01-23 05:00:00+00:00,4890943,71,1469,23972,71,1469
518,2022-01-23 06:00:00+00:00,4891008,65,1464,23826,65,1464
519,2022-01-23 07:00:00+00:00,4891081,73,1471,23657,73,1471
520,2022-01-23 08:00:00+00:00,4891154,73,1469,23447,73,1469
521,2022-01-23 09:00:00+00:00,4891220,66,1451,23258,66,1451
522,2022-01-23 10:00:00+00:00,4891296,76,1439,23085,76,1439
523,2022-01-23 11:00:00+00:00,4891360,64,1418,22928,64,1418
524,2022-01-23 12:00:00+00:00,4891421,61,1412,22733,61,1412
525,2022-01-23 13:00:00+00:00,4891479,58,1401,22604,58,1401
526,2022-01-23 14:00:00+00:00,4891555,76,1425,22362,76,1425
527,2022-01-23 15:00:00+00:00,4891628,73,1529,22167,73,1529
528,2022-01-23 16:00:00+00:00,4891695,67,1521,21966,67,1521
529,2022-01-23 17:00:00+00:00,4891805,110,1553,21771,110,1553
530,2022-01-23 18:00:00+00:00,4891870,65,1557,21606,65,1557
531,2022-01-23 19:00:00+00:00,4891939,69,1572,21421,69,1572
532,2022-01-23 20:00:00+00:00,4892009,70,1575,21280,70,1575
533,2022-01-23 21:00:00+00:00,4892080,71,1594,21106,71,1594
534,2022-01-23 22:00:00+00:00,4892138,58,1605,20972,58,1605
535,2022-01-23 23:00:00+00:00,4892193,55,1608,20819,55,1608
536,2022-01-24 00:00:00+00:00,4892242,49,1611,20672,49,1611
537,2022-01-24 01:00:00+00:00,4892300,58,1623,20593,58,1623
538,2022-01-24 02:00:00+00:00,4892325,25,1593,20468,25,1593
539,2022-01-24 03:00:00+00:00,4892388,63,1605,20270,63,1605
540,2022-01-24 04:00:00+00:00,4892414,26,1542,20118,26,1542
541,2022-01-24 05:00:00+00:00,4892486,72,1543,19901,72,1543
542,2022-01-24 06:00:00+00:00,4892555,69,1547,19676,69,1547
543,2022-01-24 07:00:00+00:00,4892658,103,1577,19511,103,1577
544,2022-01-24 08:00:00+00:00,4892753,95,1599,19359,95,1599
545,2022-01-24 09:00:00+00:00,4892848,95,1628,18986,95,1628
546,2022-01-24 10:00:00+00:00,4892955,107,1659,18733,107,1659
547,2022-01-24 11:00:00+00:00,4893058,103,1698,18494,103,1698
548,2022-01-24 12:00:00+00:00,4893126,68,1705,18199,68,1705
549,2022-01-24 13:00:00+00:00,4893150,24,1671,17995,24,1671
550,2022-01-24 14:00:00+00:00,4893225,75,1670,17909,75,1670
551,2022-01-24 15:00:00+00:00,4893425,200,1797,17922,200,1797
552,2022-01-24 16:00:00+00:00,4893755,330,2060,18021,330,2060
553,2022-01-24 17:00:00+00:00,4894079,324,2274,18117,324,2274
554,2022-01-24 18:00:00+00:00,4894326,247,2456,18124,247,2456
555,2022-01-24 19:00:00+00:00,4894664,338,2725,18271,338,2725
556,2022-01-24 20:00:00+00:00,4895034,370,3025,18398,370,3025
557,2022-01-24 21:00:00+00:00,4895399,365,3319,18511,365,3319
558,2022-01-24 22:00:00+00:00,4895701,302,3563,18595,302,3563
559,2022-01-24 23:00:00+00:00,4896093,392,3900,18744,392,3900
560,2022-01-25 00:00:00+00:00,4896375,282,4133,18819,282,4133
561,2022-01-25 01:00:00+00:00,4896747,372,4447,18998,372,4447
562,2022-01-25 02:00:00+00:00,4897112,365,4787,19079,365,4787
563,2022-01-25 03:00:00+00:00,4897446,334,5058,19148,334,5058
564,2022-01-25 04:00:00+00:00,4897748,302,5334,19150,302,5334
565,2022-01-25 05:00:00+00:00,4898100,352,5614,19172,352,5614
566,2022-01-25 06:00:00+00:00,4898475,375,5920,19278,375,5920
567,2022-01-25 07:00:00+00:00,4898824,349,6166,19349,349,6166
568,2022-01-25 08:00:00+00:00,4899171,347,6418,19424,347,6418
569,2022-01-25 09:00:00+00:00,4899535,364,6687,19538,364,6687
570,2022-01-25 10:00:00+00:00,4899944,409,6989,19622,409,6989
571,2022-01-25 11:00:00+00:00,4900350,406,7292,19669,406,7292
572,2022-01-25 12:00:00+00:00,4900640,290,7514,19606,290,7514
573,2022-01-25 13:00:00+00:00,4901011,371,7861,19711,371,7861
574,2022-01-25 14:00:00+00:00,4901344,333,8119,19819,333,8119
575,2022-01-25 15:00:00+00:00,4901708,364,8283,19950,364,8283
576,2022-01-25 16:00:00+00:00,4902016,308,8261,21176,308,8261
577,2022-01-25 17:00:00+00:00,4902250,234,8171,21193,234,8171
578,2022-01-25 18:00:00+00:00,4902598,348,8272,21366,348,8272
579,2022-01-25 19:00:00+00:00,4902915,317,8251,21502,317,8251
580,2022-01-25 20:00:00+00:00,4903258,343,8224,21697,343,8224
581,2022-01-25 21:00:00+00:00,4903631,373,8232,21877,373,8232
582,2022-01-25 22:00:00+00:00,4903995,364,8294,22099,364,8294
583,2022-01-25 23:00:00+00:00,4904338,343,8245,22296,343,8245
584,2022-01-26 00:00:00+00:00,4904714,376,8339,22546,376,8339
585,2022-01-26 01:00:00+00:00,4905042,328,8295,22747,328,8295
586,2022-01-26 02:00:00+00:00,4905385,343,8273,22939,343,8273
587,2022-01-26 03:00:00+00:00,4905737,352,8291,23146,352,8291
588,2022-01-26 04:00:00+00:00,4906095,358,8347,23364,358,8347
589,2022-01-26 05:00:00+00:00,4906459,364,8359,23551,364,8359
590,2022-01-26 06:00:00+00:00,4906798,339,8323,23698,339,8323
591,2022-01-26 07:00:00+00:00,4907153,355,8329,23831,355,8329
592,2022-01-26 08:00:00+00:00,4907504,351,8333,23967,351,8333
593,2022-01-26 09:00:00+00:00,4907864,360,8329,24093,360,8329
594,2022-01-26 10:00:00+00:00,4908227,363,8283,24249,363,8283
595,2022-01-26 11:00:00+00:00,4908417,190,8067,24222,190,8067
596,2022-01-26 12:00:00+00:00,4908477,60,7837,24116,60,7837
597,2022-01-26 13:00:00+00:00,4908539,62,7528,24002,62,7528
598,2022-01-26 14:00:00+00:00,4908623,84,7279,23975,84,7279
599,2022-01-26 15:00:00+00:00,4908679,56,6971,23812,56,6971
600,2022-01-26 16:00:00+00:00,4908736,57,6720,23646,57,6720
601,2022-01-26 17:00:00+00:00,4908809,73,6559,23574,73,6559
602,2022-01-26 18:00:00+00:00,4908847,38,6249,23439,38,6249
603,2022-01-26 19:00:00+00:00,4908925,78,6010,23440,78,6010
604,2022-01-26 20:00:00+00:00,4909010,85,5752,23462,85,5752
605,2022-01-26 21:00:00+00:00,4909097,87,5466,23483,87,5466
606,2022-01-26 22:00:00+00:00,4909172,75,5177,23492,75,5177
607,2022-01-26 23:00:00+00:00,4909261,89,4923,23527,89,4923
608,2022-01-27 00:00:00+00:00,4909344,83,4630,23570,83,4630
609,2022-01-27 01:00:00+00:00,4909398,54,4356,23587,54,4356
610,2022-01-27 02:00:00+00:00,4909452,54,4067,23608,54,4067
611,2022-01-27 03:00:00+00:00,4909521,69,3784,23622,69,3784
612,2022-01-27 04:00:00+00:00,4909609,88,3514,23651,88,3514
613,2022-01-27 05:00:00+00:00,4909690,81,3231,23676,81,3231
614,2022-01-27 06:00:00+00:00,4909785,95,2987,23684,95,2987
615,2022-01-27 07:00:00+00:00,4909886,101,2733,23702,101,2733
616,2022-01-27 08:00:00+00:00,4910055,169,2551,23808,169,2551
617,2022-01-27 09:00:00+00:00,4910190,135,2326,23836,135,2326
618,2022-01-27 10:00:00+00:00,4910348,158,2121,23893,158,2121
619,2022-01-27 11:00:00+00:00,4910501,153,2084,23977,153,2084
620,2022-01-27 12:00:00+00:00,4910656,155,2179,24066,155,2179
621,2022-01-27 13:00:00+00:00,4910777,121,2238,24120,121,2238
622,2022-01-27 14:00:00+00:00,4910961,184,2338,24226,184,2338
623,2022-01-27 15:00:00+00:00,4911139,178,2460,24319,178,2460
624,2022-01-27 16:00:00+00:00,4911342,203,2606,24452,203,2606
625,2022-01-27 17:00:00+00:00,4911589,247,2780,24627,247,2780
626,2022-01-27 18:00:00+00:00,4911747,158,2900,24696,158,2900
627,2022-01-27 19:00:00+00:00,4911948,201,3023,24802,201,3023
628,2022-01-27 20:00:00+00:00,4912141,193,3131,24931,193,3131
629,2022-01-27 21:00:00+00:00,4912305,164,3208,25036,164,3208
630,2022-01-27 22:00:00+00:00,4912469,164,3297,25119,164,3297
631,2022-01-27 23:00:00+00:00,4912639,170,3378,25237,170,3378
632,2022-01-28 00:00:00+00:00,4912811,172,3467,25342,172,3467
633,2022-01-28 01:00:00+00:00,4912556,,3158,25010,-255,3158
634,2022-01-28 02:00:00+00:00,4912690,134,3238,25092,134,3238
635,2022-01-28 03:00:00+00:00,4912773,83,3252,25111,83,3252
636,2022-01-28 04:00:00+00:00,4912941,168,3332,25198,168,3332
637,2022-01-28 05:00:00+00:00,4913107,166,3417,25278,166,3417
638,2022-01-28 06:00:00+00:00,4913317,210,3532,25418,210,3532
639,2022-01-28 07:00:00+00:00,4913520,203,3634,25548,203,3634
640,2022-01-28 08:00:00+00:00,4913705,185,3650,25668,185,3650
641,2022-01-28 09:00:00+00:00,4913963,258,3773,25828,258,3773
642,2022-01-28 10:00:00+00:00,4914165,202,3817,25947,202,3817
643,2022-01-28 11:00:00+00:00,4914404,239,3903,26094,239,3903
644,2022-01-28 12:00:00+00:00,4914642,238,3986,26262,238,3986
645,2022-01-28 13:00:00+00:00,4914812,170,4035,26370,170,4035
646,2022-01-28 14:00:00+00:00,4915040,228,4079,26528,228,4079
647,2022-01-28 15:00:00+00:00,4915246,206,4107,26647,206,4107
648,2022-01-28 16:00:00+00:00,4915444,198,4102,26746,198,4102
649,2022-01-28 17:00:00+00:00,4915666,222,4077,26907,222,4077
650,2022-01-28 18:00:00+00:00,4915849,183,4102,27000,183,4102
651,2022-01-28 19:00:00+00:00,4916017,168,4069,27108,168,4069
652,2022-01-28 20:00:00+00:00,4916160,143,4019,27183,143,4019
653,2022-01-28 21:00:00+00:00,4916313,153,4008,27277,153,4008
654,2022-01-28 22:00:00+00:00,4916391,78,3922,27296,78,3922
655,2022-01-28 23:00:00+00:00,4916472,81,3833,27315,81,3833
656,2022-01-29 00:00:00+00:00,4916573,101,3762,27364,101,3762
657,2022-01-29 01:00:00+00:00,4916741,168,4185,27495,168,4185
658,2022-01-29 02:00:00+00:00,4916948,207,4258,27667,207,4258
659,2022-01-29 03:00:00+00:00,4917151,203,4378,27813,203,4378
660,2022-01-29 04:00:00+00:00,4917324,173,4383,27917,173,4383
661,2022-01-29 05:00:00+00:00,4917518,194,4411,28044,194,4411
662,2022-01-29 06:00:00+00:00,4917731,213,4414,28187,213,4414
663,2022-01-29 07:00:00+00:00,4917930,199,4410,28320,199,4410
664,2022-01-29 08:00:00+00:00,4918146,216,4441,28461,216,4441
665,2022-01-29 09:00:00+00:00,4918345,199,4382,28576,199,4382
666,2022-01-29 10:00:00+00:00,4918522,177,4357,28665,177,4357
667,2022-01-29 11:00:00+00:00,4918696,174,4292,28754,174,4292
668,2022-01-29 12:00:00+00:00,4918860,164,4218,28851,164,4218
669,2022-01-29 13:00:00+00:00,4919004,144,4192,28926,144,4192
670,2022-01-29 14:00:00+00:00,4919203,199,4163,29073,199,4163
671,2022-01-29 15:00:00+00:00,4919406,203,4160,29307,203,4160
672,2022-01-29 16:00:00+00:00,4919559,153,4115,29385,153,4115
673,2022-01-29 17:00:00+00:00,4919768,209,4102,29516,209,4102
674,2022-01-29 18:00:00+00:00,4919919,151,4070,29606,151,4070
675,2022-01-29 19:00:00+00:00,4920029,110,4012,29662,110,4012
676,2022-01-29 20:00:00+00:00,4920113,84,3953,29679,84,3953
677,2022-01-29 21:00:00+00:00,4920147,34,3834,29661,34,3834
678,2022-01-29 22:00:00+00:00,4920205,58,3814,29672,58,3814
679,2022-01-29 23:00:00+00:00,4920267,62,3795,29682,62,3795
680,2022-01-30 00:00:00+00:00,4920354,87,3781,29723,87,3781
681,2022-01-30 01:00:00+00:00,4920512,158,3771,29835,158,3771
682,2022-01-30 02:00:00+00:00,4920714,202,3766,29982,202,3766
683,2022-01-30 03:00:00+00:00,4920938,224,3787,30155,224,3787
684,2022-01-30 04:00:00+00:00,4921110,172,3786,30238,172,3786
685,2022-01-30 05:00:00+00:00,4921310,200,3792,30367,200,3792
686,2022-01-30 06:00:00+00:00,4921437,127,3706,30429,127,3706
687,2022-01-30 07:00:00+00:00,4921618,181,3688,30537,181,3688
688,2022-01-30 08:00:00+00:00,4921789,171,3643,30635,171,3643
689,2022-01-30 09:00:00+00:00,4921960,171,3615,30740,171,3615
690,2022-01-30 10:00:00+00:00,4922165,205,3643,30869,205,3643
691,2022-01-30 11:00:00+00:00,4922335,170,3639,30975,170,3639
692,2022-01-30 12:00:00+00:00,4922526,191,3666,31105,191,3666
693,2022-01-30 13:00:00+00:00,4922753,227,3749,31274,227,3749
694,2022-01-30 14:00:00+00:00,4922859,106,3656,31304,106,3656
695,2022-01-30 15:00:00+00:00,4922950,91,3544,31322,91,3544
696,2022-01-30 16:00:00+00:00,4923021,71,3462,31326,71,3462
697,2022-01-30 17:00:00+00:00,4923110,89,3342,31305,89,3342
698,2022-01-30 18:00:00+00:00,4923168,58,3249,31298,58,3249
699,2022-01-30 19:00:00+00:00,4923239,71,3210,31300,71,3210
700,2022-01-30 20:00:00+00:00,4923326,87,3213,31317,87,3213
701,2022-01-30 21:00:00+00:00,4923383,57,3236,31303,57,3236
702,2022-01-30 22:00:00+00:00,4923449,66,3244,31311,66,3244
703,2022-01-30 23:00:00+00:00,4923514,65,3247,31321,65,3247
704,2022-01-31 00:00:00+00:00,4923593,79,3239,31351,79,3239
705,2022-01-31 01:00:00+00:00,4923702,109,3190,31402,109,3190
706,2022-01-31 02:00:00+00:00,4923922,220,3208,31597,220,3208
707,2022-01-31 03:00:00+00:00,4924174,252,3236,31786,252,3236
708,2022-01-31 04:00:00+00:00,4924915,741,3805,32501,741,3805
709,2022-01-31 05:00:00+00:00,4924721,,3411,32235,-194,3411
710,2022-01-31 06:00:00+00:00,4924993,272,3556,32438,272,3556
711,2022-01-31 07:00:00+00:00,4925141,148,3523,32483,148,3523
712,2022-01-31 08:00:00+00:00,4925242,101,3453,32489,101,3453
713,2022-01-31 09:00:00+00:00,4925328,86,3368,32480,86,3368
714,2022-01-31 10:00:00+00:00,4925407,79,3242,32452,79,3242
715,2022-01-31 11:00:00+00:00,4925512,105,3177,32454,105,3177
716,2022-01-31 12:00:00+00:00,4925600,88,3074,32474,88,3074
717,2022-01-31 13:00:00+00:00,4925709,109,2956,32559,109,2956
718,2022-01-31 14:00:00+00:00,4925781,72,2922,32556,72,2922
719,2022-01-31 15:00:00+00:00,4925853,72,2903,32428,72,2903
720,2022-01-31 16:00:00+00:00,4925766,,2745,32011,-87,2745
721,2022-01-31 17:00:00+00:00,4925811,45,2701,31732,45,2701
722,2022-01-31 18:00:00+00:00,4925873,62,2705,31547,62,2705
723,2022-01-31 19:00:00+00:00,4925934,61,2695,31270,61,2695
724,2022-01-31 20:00:00+00:00,4925996,62,2670,30962,62,2670
725,2022-01-31 21:00:00+00:00,4926060,64,2677,30661,64,2677
726,2022-01-31 22:00:00+00:00,4926120,60,2671,30419,60,2671
727,2022-01-31 23:00:00+00:00,4926189,69,2675,30096,69,2675
728,2022-02-01 00:00:00+00:00,4926294,105,2701,29919,105,2701
729,2022-02-01 01:00:00+00:00,4927069,775,3367,30322,775,3367
730,2022-02-01 02:00:00+00:00,4927262,193,3340,30150,193,3340
731,2022-02-01 03:00:00+00:00,4927540,278,3366,30094,278,3366
732,2022-02-01 04:00:00+00:00,4927750,210,2835,30002,210,2835
733,2022-02-01 05:00:00+00:00,4927886,136,3165,29786,136,3165
734,2022-02-01 06:00:00+00:00,4927997,111,3004,29522,111,3004
735,2022-02-01 07:00:00+00:00,4928076,79,2935,29252,79,2935
736,2022-02-01 08:00:00+00:00,4928152,76,2910,28981,76,2910
737,2022-02-01 09:00:00+00:00,4928213,61,2885,28678,61,2885
738,2022-02-01 10:00:00+00:00,4928278,65,2871,28334,65,2871
739,2022-02-01 11:00:00+00:00,4928358,80,2846,28008,80,2846
740,2022-02-01 12:00:00+00:00,4928413,55,2813,27773,55,2813
741,2022-02-01 13:00:00+00:00,4928487,74,2778,27476,74,2778
742,2022-02-01 14:00:00+00:00,4928551,64,2770,27207,64,2770
743,2022-02-01 15:00:00+00:00,4928620,69,2767,26912,69,2767
